schemaVersion,recordType,source.name,source.url,content.startupName,content.pricingModel,collectedAt
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/silogy,Silogy,UNKNOWN,2026-09-06T23:02:49.315671Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/senso,Senso,UNKNOWN,2026-09-06T23:02:49.315686Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/openfoundry,OpenFoundry,UNKNOWN,2026-09-06T23:02:49.315760Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/magic-hour,Magic Hour,UNKNOWN,2026-09-06T23:02:49.315832Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/marblism,Marblism,UNKNOWN,2026-09-06T23:02:49.316018Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/commodityai,CommodityAI,UNKNOWN,2026-09-06T23:02:49.316193Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/veles,Veles,UNKNOWN,2026-09-06T23:02:49.316233Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fluently,Fluently,UNKNOWN,2026-09-06T23:02:49.316359Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/basepilot,Basepilot,UNKNOWN,2026-09-06T23:02:49.316498Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aqua-voice,Aqua Voice,UNKNOWN,2026-09-06T23:02:49.316641Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/deepnight,Deepnight,UNKNOWN,2026-09-06T23:02:49.316776Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/adapted,Adapted,UNKNOWN,2026-09-06T23:02:49.316901Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ocular-ai,Ocular AI,UNKNOWN,2026-09-06T23:02:49.317028Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/retell-ai,Retell AI,UNKNOWN,2026-09-06T23:02:49.317152Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rove,Rove,UNKNOWN,2026-09-06T23:02:49.317200Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/camelai,camelAI,UNKNOWN,2026-09-06T23:02:49.317328Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spark,Spark,UNKNOWN,2026-09-06T23:02:49.317358Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/downlink,Downlink,UNKNOWN,2026-09-06T23:02:49.317503Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/shepherd-2,Shepherd,UNKNOWN,2026-09-06T23:02:49.317663Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zep-ai,Zep AI,UNKNOWN,2026-09-06T23:02:49.317820Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/openmart,Openmart,UNKNOWN,2026-09-06T23:02:49.317951Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/alai,Alai,UNKNOWN,2026-09-06T23:02:49.317995Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/brainbase-labs,Brainbase Labs,UNKNOWN,2026-09-06T23:02:49.318140Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/focal,Focal,UNKNOWN,2026-09-06T23:02:49.318200Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ligo-biosciences,Ligo Biosciences,UNKNOWN,2026-09-06T23:02:49.318352Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/model-ml,Model ML,UNKNOWN,2026-09-06T23:02:49.318495Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/betterbasket,BetterBasket,UNKNOWN,2026-09-06T23:02:49.318636Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/justai,JustAI,UNKNOWN,2026-09-06T23:02:49.318778Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/risotto,Risotto,UNKNOWN,2026-09-06T23:02:49.318940Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/diana,Diana,UNKNOWN,2026-09-06T23:02:49.319097Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/yondu,Yondu,UNKNOWN,2026-09-06T23:02:49.319136Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/raindrop,Raindrop,UNKNOWN,2026-09-06T23:02:49.319286Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/centauri-ai,Centauri AI,UNKNOWN,2026-09-06T23:02:49.319417Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/prosights,ProSights,UNKNOWN,2026-09-06T23:02:49.319561Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/manifold-freight,Manifold Freight,UNKNOWN,2026-09-06T23:02:49.319701Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/edgetrace,EdgeTrace,UNKNOWN,2026-09-06T23:02:49.319849Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/clarum,Clarm,UNKNOWN,2026-09-06T23:02:49.319991Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/offdeal,OffDeal,UNKNOWN,2026-09-06T23:02:49.320118Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/overeasy,Overeasy,UNKNOWN,2026-09-06T23:02:49.320261Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/andy-ai,Andy AI,UNKNOWN,2026-09-06T23:02:49.320401Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hazel-2,Hazel,UNKNOWN,2026-09-06T23:02:49.320437Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/conduit-ai,Conduit,UNKNOWN,2026-09-06T23:02:49.320575Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/whip,Whip,UNKNOWN,2026-09-06T23:02:49.320608Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/toma,Toma,UNKNOWN,2026-09-06T23:02:49.320650Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/carma,Carma,UNKNOWN,2026-09-06T23:02:49.320682Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/superagent,Superagent,UNKNOWN,2026-09-06T23:02:49.320819Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sagaland,Sagaland,UNKNOWN,2026-09-06T23:02:49.320946Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ellipsis,Ellipsis,UNKNOWN,2026-09-06T23:02:49.321095Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/solari-ai,Solari AI,UNKNOWN,2026-09-06T23:02:49.321272Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pazi,Pazi,UNKNOWN,2026-09-06T23:02:49.321302Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/salvy,Salvy,UNKNOWN,2026-09-06T23:02:49.321320Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/centralize,Centralize,UNKNOWN,2026-09-06T23:02:49.321407Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nanocorp,NanoCorp,UNKNOWN,2026-09-06T23:02:49.321486Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/firebender,Firebender,UNKNOWN,2026-09-06T23:02:49.321566Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/feldy,Feldy,UNKNOWN,2026-09-06T23:02:49.321583Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fuse-2,Fuse,UNKNOWN,2026-09-06T23:02:49.321599Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/parallel,Parallel,UNKNOWN,2026-09-06T23:02:49.321680Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vibrant-labs,Vibrant Labs,UNKNOWN,2026-09-06T23:02:49.321760Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pandasai,PandasAI,UNKNOWN,2026-09-06T23:02:49.321834Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/inquery-2,InQuery,UNKNOWN,2026-09-06T23:02:49.321909Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gloglo,GloGlo,UNKNOWN,2026-09-06T23:02:49.321982Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tamarind-bio,Tamarind Bio,UNKNOWN,2026-09-06T23:02:49.322056Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/clarion,Clarion,UNKNOWN,2026-09-06T23:02:49.322127Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/decipher-ai,Decipher AI,UNKNOWN,2026-09-06T23:02:49.322204Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lemonslice,LemonLime,UNKNOWN,2026-09-06T23:02:49.322281Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/polished,Polished,UNKNOWN,2026-09-06T23:02:49.322352Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/guide-labs,Guide Labs,UNKNOWN,2026-09-06T23:02:49.322425Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/monumint,Monumint,UNKNOWN,2026-09-06T23:02:49.322495Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/respan,Respan,UNKNOWN,2026-09-06T23:02:49.322568Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/promptarmor,PromptArmor,UNKNOWN,2026-09-06T23:02:49.322644Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/meticulate,Meticulate,UNKNOWN,2026-09-06T23:02:49.322717Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/attunement,Attunement,UNKNOWN,2026-09-06T23:02:49.322791Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/copper-health,Copper Health,UNKNOWN,2026-09-06T23:02:49.322865Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/panelytic,Panelytic,UNKNOWN,2026-09-06T23:02:49.322939Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/topo,Topo,UNKNOWN,2026-09-06T23:02:49.322964Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/trellis-ai,Trellis AI,UNKNOWN,2026-09-06T23:02:49.323039Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ecliptor,Ecliptor,UNKNOWN,2026-09-06T23:02:49.323111Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/greenboard,Greenboard,UNKNOWN,2026-09-06T23:02:49.323186Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/eggnog,Eggnog,UNKNOWN,2026-09-06T23:02:49.323258Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/simplex,Simplex,UNKNOWN,2026-09-06T23:02:49.323332Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/artisan,Artisan,UNKNOWN,2026-09-06T23:02:49.323404Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/arini,Arini,UNKNOWN,2026-09-06T23:02:49.323420Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pointone,PointOne,UNKNOWN,2026-09-06T23:02:49.323493Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/averyiq,AveryIQ,UNKNOWN,2026-09-06T23:02:49.323568Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/breez-labs,Breez Labs,UNKNOWN,2026-09-06T23:02:49.323643Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/basalt,Basalt,UNKNOWN,2026-09-06T23:02:49.323724Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/agentic-labs-2,Agentic Labs,UNKNOWN,2026-09-06T23:02:49.323800Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pivot-robotics,Pivot Robotics,UNKNOWN,2026-09-06T23:02:49.323873Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/keystroke,Keystroke,UNKNOWN,2026-09-06T23:02:49.323945Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ncompass-technologies,nCompass Technologies,UNKNOWN,2026-09-06T23:02:49.324280Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pretzel-ai,Retell AI,UNKNOWN,2026-09-06T23:02:49.324469Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/alex-com,Alex,UNKNOWN,2026-09-06T23:02:49.324491Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/saga-ai,Saga AI,UNKNOWN,2026-09-06T23:02:49.324626Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tuesday-labs,Tuesday Labs,UNKNOWN,2026-09-06T23:02:49.324712Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/momentic,Momentic,UNKNOWN,2026-09-06T23:02:49.324788Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/reducto,Educato,UNKNOWN,2026-09-06T23:02:49.324867Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/andon-labs,Random Labs,UNKNOWN,2026-09-06T23:02:49.324945Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/poka-labs,Poka Labs,UNKNOWN,2026-09-06T23:02:49.325031Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nuanced,Nuanced,UNKNOWN,2026-09-06T23:02:49.325106Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/precip,Precip,UNKNOWN,2026-09-06T23:02:49.325182Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tracecat,Tracecat,UNKNOWN,2026-09-06T23:02:49.325257Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kabilah,Kabilah,UNKNOWN,2026-09-06T23:02:49.325330Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sonia,Sonia,UNKNOWN,2026-09-06T23:02:49.325346Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tekton-dynamics,Tekton Dynamics,UNKNOWN,2026-09-06T23:02:49.325422Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ion-design,ion design,UNKNOWN,2026-09-06T23:02:49.325590Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/duckie,Duckie,UNKNOWN,2026-09-06T23:02:49.325796Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/happenstance,Happenstance,UNKNOWN,2026-09-06T23:02:49.325887Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ubicloud,Ubicloud,UNKNOWN,2026-09-06T23:02:49.326092Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/greptile,Greptile,UNKNOWN,2026-09-06T23:02:49.326289Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cora,Cora,UNKNOWN,2026-09-06T23:02:49.326330Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ego,ego,UNKNOWN,2026-09-06T23:02:49.326392Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/legora,Legora,UNKNOWN,2026-09-06T23:02:49.326609Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/scritch,Scritch,UNKNOWN,2026-09-06T23:02:49.326779Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/drymerge,DryMerge,UNKNOWN,2026-09-06T23:02:49.326970Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/navier-ai,Navier AI,UNKNOWN,2026-09-06T23:02:49.327170Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/upsolve-ai,Upsolve AI,UNKNOWN,2026-09-06T23:02:49.327369Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/event-horizon-labs,Event Horizon Labs,UNKNOWN,2026-09-06T23:02:49.327557Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/goldbridge,Goldbridge,UNKNOWN,2026-09-06T23:02:49.327714Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/letterbook,Letterbook,UNKNOWN,2026-09-06T23:02:49.327883Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/orbio-earth,Orbio Earth,UNKNOWN,2026-09-06T23:02:49.327975Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tempo-2,Tempo,UNKNOWN,2026-09-06T23:02:49.328087Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/opensteer,Opensteer,UNKNOWN,2026-09-06T23:02:49.328165Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cognitio-labs,Cognitio Labs,UNKNOWN,2026-09-06T23:02:49.328245Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/truemetrics,truemetrics,UNKNOWN,2026-09-06T23:02:49.328342Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wattson-health,Wattson Health,UNKNOWN,2026-09-06T23:02:49.328422Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/constructable,Constructable,UNKNOWN,2026-09-06T23:02:49.328503Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/morph,Morph,UNKNOWN,2026-09-06T23:02:49.328520Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nowadays,Nowadays,UNKNOWN,2026-09-06T23:02:49.328598Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/twine,Twine,UNKNOWN,2026-09-06T23:02:49.328616Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/simbie-ai,Imbue,UNKNOWN,2026-09-06T23:02:49.328704Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aisdr,AiSDR,UNKNOWN,2026-09-06T23:02:49.328722Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/giga,Giga,UNKNOWN,2026-09-06T23:02:49.328739Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/inconvo,Inconvo,UNKNOWN,2026-09-06T23:02:49.328833Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/roame,Roame,UNKNOWN,2026-09-06T23:02:49.328853Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dili,dili,UNKNOWN,2026-09-06T23:02:49.328872Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/webhound,Webhound,UNKNOWN,2026-09-06T23:02:49.328959Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cair-health,Cair Health,UNKNOWN,2026-09-06T23:02:49.329061Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/quill-bills,Quill Bills,UNKNOWN,2026-09-06T23:02:49.329260Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/strada,Strada,UNKNOWN,2026-09-06T23:02:49.329406Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/minded,Minded,UNKNOWN,2026-09-06T23:02:49.329506Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tiptap,Tiptap,UNKNOWN,2026-09-06T23:02:49.329609Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fiber-ai,Fiber AI,UNKNOWN,2026-09-06T23:02:49.329713Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/terracotta-ai,Terracotta AI,UNKNOWN,2026-09-06T23:02:49.329814Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cedalio,Cedalio,UNKNOWN,2026-09-06T23:02:49.329916Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/elythea,Elythea,UNKNOWN,2026-09-06T23:02:49.330023Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/langdock,Langdock,UNKNOWN,2026-09-06T23:02:49.330127Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/inventive-ai,Inventive AI,UNKNOWN,2026-09-06T23:02:49.330232Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sudocode,sudocode,UNKNOWN,2026-09-06T23:02:49.330333Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sweep,Sweep,UNKNOWN,2026-09-06T23:02:49.330355Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/silimate,Silimate,UNKNOWN,2026-09-06T23:02:49.330463Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/andromeda-surgical,Andromeda Surgical,UNKNOWN,2026-09-06T23:02:49.330571Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/disputeninja,DisputeNinja,UNKNOWN,2026-09-06T23:02:49.330678Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vectorshift,VectorShift,UNKNOWN,2026-09-06T23:02:49.330783Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/baserun,Baserun,UNKNOWN,2026-09-06T23:02:49.330884Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/automorphic,Automorphic,UNKNOWN,2026-09-06T23:02:49.331020Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sola,Sola,UNKNOWN,2026-09-06T23:02:49.331045Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rankai,Rankai,UNKNOWN,2026-09-06T23:02:49.331140Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/flint-2,Flint,UNKNOWN,2026-09-06T23:02:49.331166Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/slicker,Slicker,UNKNOWN,2026-09-06T23:02:49.331279Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bolto,Bolto,UNKNOWN,2026-09-06T23:02:49.331302Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gleam,Gleam,UNKNOWN,2026-09-06T23:02:49.331323Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/studdy,Studdy,UNKNOWN,2026-09-06T23:02:49.331428Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sizeless,sizeless,UNKNOWN,2026-09-06T23:02:49.331530Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/glade,Glade,UNKNOWN,2026-09-06T23:02:49.331553Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/empirical-health,Empirical Health,UNKNOWN,2026-09-06T23:02:49.331657Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/agentcollect,AgentCollect,UNKNOWN,2026-09-06T23:02:49.331764Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/midrender,Midrender,UNKNOWN,2026-09-06T23:02:49.331870Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bretton-ai,Bretton AI,UNKNOWN,2026-09-06T23:02:49.331973Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/medisearch,MediSearch,UNKNOWN,2026-09-06T23:02:49.332076Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/surface-labs,Surface Labs,UNKNOWN,2026-09-06T23:02:49.332183Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/epsilla,Epsilla,UNKNOWN,2026-09-06T23:02:49.332288Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vetrec,VetRec,UNKNOWN,2026-09-06T23:02:49.332393Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/numen,Numen,UNKNOWN,2026-09-06T23:02:49.332417Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/decoda-health,Decoda Health,UNKNOWN,2026-09-06T23:02:49.332523Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/skyvern,Skyvern,UNKNOWN,2026-09-06T23:02:49.332626Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cardinal-gray,Cardinal Gray,UNKNOWN,2026-09-06T23:02:49.332731Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dialtone,Dialtone,UNKNOWN,2026-09-06T23:02:49.332843Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/repaint,Repaint,UNKNOWN,2026-09-06T23:02:49.332964Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fleetworks,FleetWorks,UNKNOWN,2026-09-06T23:02:49.333070Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/health-harbor,Health Harbor,UNKNOWN,2026-09-06T23:02:49.333174Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/shasta-health,Shasta Health,UNKNOWN,2026-09-06T23:02:49.333286Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/outset,Outset,UNKNOWN,2026-09-06T23:02:49.333396Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/serra,Serra,UNKNOWN,2026-09-06T23:02:49.333420Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/corgea,Corgea,UNKNOWN,2026-09-06T23:02:49.333526Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/arcimus,Arcimus,UNKNOWN,2026-09-06T23:02:49.333634Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/docsum,Docsum,UNKNOWN,2026-09-06T23:02:49.333743Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/obento-health,Obento Health,UNKNOWN,2026-09-06T23:02:49.333855Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kite,Kite,UNKNOWN,2026-09-06T23:02:49.333885Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bronco-ai,Bronco AI,UNKNOWN,2026-09-06T23:02:49.333995Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/punchcard,Punchcard,UNKNOWN,2026-09-06T23:02:49.334092Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/venta-ai,Venta AI,UNKNOWN,2026-09-06T23:02:49.334180Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/campfire-2,Campfire,UNKNOWN,2026-09-06T23:02:49.334271Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/alguna,Aluna,UNKNOWN,2026-09-06T23:02:49.334394Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sid,SID,UNKNOWN,2026-09-06T23:02:49.334419Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/baud,Baud,UNKNOWN,2026-09-06T23:02:49.334441Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spine-ai,Spine AI,UNKNOWN,2026-09-06T23:02:49.334526Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/subsets,Subsets,UNKNOWN,2026-09-06T23:02:49.334604Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/heysol,CORE,UNKNOWN,2026-09-06T23:02:49.334621Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/talc,Talc,UNKNOWN,2026-09-06T23:02:49.334636Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/prosper,Prosper,UNKNOWN,2026-09-06T23:02:49.334720Z
